ID,active,Name,Description
81,0,Dead Cat(죽은 고양이),"패밀리어 형태를 지니며 캐릭터의 목숨이 9개로 늘어난다. 대신 빨간하트의 체력이 강제로 1개로 조정이 된다. 같이 가지고 있는 소울하트나 블랙하트는 건들지 않으며, 빨간하트 체력이 없거나 반 칸이었다면 1칸이 된다. ???캐릭은 소울하트나 블랙하트로만 움직이므로 그 하트를 1개로 고정시켜버리니 주의. 로스트는 목숨만 9개 생기고 키퍼는 추가 목숨과 함께 동전체력이 1개로 줄어들며 포가튼은 들고나서 아이템을 소지품으로 옮기는 시점에 활성화된 체력쪽이 1칸으로 변경된다.최대체력을 늘렸더라도 일단 사망하면 부활할 때 최대체력 1개만 가진 상태로 부활되며 유서를 보기전까지 중간에 죽은 횟수들은 통계에 포함되지 않는다. 목숨수가 줄어들어서 아이템의 9목숨을 다 쓰면 패밀리어도 없어진다. 이러한 특성으로 높은 최대 체력이 요구되는 중~후반부에서는 얻기가 다소 부적절한 점이 있다. 이런 점을 이용해 악마방 확률만 보장된다면 악마방에서 하트를 소진해서 죽더라도 부활하므로 아이템을 마구 집는 대담함을 펼칠 수 있다. 하지만 부활을 이용해 보스를 클리어후 자살해서 아이템을 파밍하는 행동은 불가능하다. 이 아이템의 부활 순서는 4순위에 해당하며 자세한것은 시스템문서의 부활순서 항목을 참고하자.리펜턴스 이전에는 이 아이템 획득 시 아이템 9개를 먹은것으로 간주하였으나 리펜턴스에서는 1개만 획득한 것으로 변경되었다. 대신 목숨 수는 액티브 충전 칸 수를 사용하는 것으로 대체되었다. Guppy 변신 세트 아이템 중 하나이다."
82,0,Lord of the Pit(구덩이의 제왕),이동 속도 0.3 증가하며 아이작이 날개 달린 시커먼 악마로 변해서 모든 장애물을 넘어갈 수 있게 된다. 아이템은 매직 더 개더링에 나오는 같은 이름의 카드에 대해 참조하였다.
83,1,The Nail (대못),사용 시 블랙 하트 0.5개를 얻는다. 그리고 그 방에서만 데미지가 0.7 증가하며 이속이 0.18 감소하고 접촉하는 적에게 40의 데미지를 주며 장애물을 부술 수 있게 된다. 변신상태서 피격시 악마의 굵은 목소리가 나온다.Leviathan 변신 세트 아이템 중 하나이다.
84,1,We Need to Go Deeper! (아래로 내려가자!),"사용 시 다음 스테이지로 넘어가는 문을 만든다.10% 확률로 레트로 보물방(블랙 마켓)으로 가는 문이 나온다.허쉬스테이지,Sheol/Chthedral 이상 스테이지에서는 사용할 수 없다. 8스테이지에서 사용 시 무조건 Sheol로 가는 문이 열린다. The Forgotten 언락 후 Dark Room의 땅무더기 위에서 사용하면 랜덤한 상자가 나온다."
85,1,Deck of Cards (카드 덱),사용 시 랜덤한 카드를 드랍한다.
86,1,Monstro's Tooth (몬스트로의 이빨),몬스트로의 닭사용 시 몬스트로가 방 안의 랜덤한 적에게 떨어져 120의 데미지를 입히고 주변의 장애물을 부순다.방안에 적이 없을 경우 캐릭터에게 떨어진다. 비밀방을 여는데 사용할 수도 있다.아이작의 번제: 리버스 도전과제들 중 달성율이 가장 높다. 약 80% 중후반. 사실 이걸 언락 못했다면 어지간해서는 설치만 하고 플레이를 안 했거나 1~2스테이지 조금 해보고 바로 껐다는 뜻이니 당연하지만.
87,0,Loki's Horns(로키의 뿔),1/7 확률로 십자 형태로 눈물을 발사하게 된다. 눈물의 속성을 따라가기 때문에 이 경우에도 4방향으로 전부 발사된다. Luck이 7 이상이면 항상 4방향으로 발사된다.
88,0,Little Chubby(리틀 처비),"패밀리어. 눈물을 발사할 때 그 방향으로 따라오던 작은 처비도 같이 발사된다. 틱당 3.5 초당 52.5의 데미지를 주며 적을 관통하며 장애물에 부딪힐때까지 계속 날아간다. 정확히 십자방향이 아니고, 이동하면서 발사하면 약간 대각선 형태로 돌진하기도 한다. 처비가 되돌아 올때까지는 재사용이 불가능하다.여담으로 이 아이템은 맥밀런이 재밌게 보던 만화에 나오는 말하는 성기(...)에서 참조했다고 한다. #"
89,0,Spider Bite(물어버리는 거미),1/15확률로 적들을 2.5초 동안 둔화 상태이상 효과를 주는 눈물을 발사한다. 둔화 상태이상에 걸린 적들은 쏘는 발사체도 같이 느려지고 사거리도 줄어든다. 무적인 적에게도 둔화 상태이상 효과는 적용된다. Luck이 15 이상일 때 항상 적들을 느려지게 하는 눈물을 발사한다. Spider baby 변신 세트 아이템 중 하나이다.
90,0,The Small Rock(작은 돌),"x가 표시된 돌 파괴시 낮은 확률로 등장한다. 캐릭터의 눈물이 빨갛게 변하며 공격력이 1, 공속이 0.2 증가하고 이동속도 및 최대 이동속도 수치가 0.2 감소한다. 한 게임에 한번만 나오지만 획득 후 D4, D100에 의해 바뀌면 다시 나타날 확률이 생긴다. 획득하지 않았다면 한층에 중복 출현이 가능하나 스텟이 중첩되지 않는다. 보스러쉬때 돌을 부셔서 등장했다면 이걸 획득시 기존 아이템을 건들지 않아도 보스러쉬가 발동된다."
91,0,Spelunker Hat(광부 모자),캐릭터가 있는 방의 상하좌우에 특수방(비밀방과 일급 비밀방 포함)이 있을 경우 맵에 표시한다. 열쇠방을 들어가지 않아도 방 앞에 있으면 어떤 종류의 방인지 지도에 표시해준다. Curse of Darkness 저주나 다크룸에 있어도 주변을 어느정도 밝혀준다. 어차피 감마값 150이면..리펜턴스에선 엄마의 발이나 울트라그리드의 동전낙하처럼 머리 위에서 떨어지는 공격을 막을 수 있게 되었다.
92,0,Super Bandage(슈퍼 밴디지),"제작자 에드먼드 맥밀란의 대표작 '슈퍼 미트 보이'의 주연 '밴디지 걸'의 오마쥬 아이템. 최대 체력을 한 칸 올려주고 소울 하트를 두 개 준다. ???캐릭터는 소울 하트를 세 개 준다. Book of Revelation, Monster Manual, Box of friend액티브 아이템들을 사용해 언락하는 방법이 무난하다. 맨처음에 밴디지가 떠야 이후에도 밴디지가 생성되므로 첨에 큐브가 떴다면 그 게임은 다시해야한다."
93,1,The Gamekid (게임키드),"사용 시 6초간 무적이 되며 눈물을 발사할 수 없지만, 접촉한 적에게 초당 1회 40의 데미지를 입힌다.무적이 된 동안 적들은 공포 상태이상 효과에 걸리며 적을 2명씩 죽일 때 마다 빨간하트 반칸을 회복한다."
94,0,Sack of Pennies(동전 주머니),"패밀리어. 획득 후 방에서 맨 처음에 전투를 한번 마칠때마다, 이후 전투를 두 번 마칠 때마다 코인류을 드랍한다. 페니, 니켈, 다임이 나올 확률은 일반적인 동전의 드랍률과 같다."
95,0,Robo-Baby(로보베이비),패밀리어. 아이작을 따라다니며 데미지 3.5의 지형을 관통하는 붉은 레이저를 쏜다.
96,0,Little C.H.A.D.(리틀 차드),"패밀리어 아이템. 획득 후 맨 처음에는 방에서 전투를 두 번 마칠 때, 이후에는 쭉 세번 마칠때 마다 패밀리어가 반 칸 빨간하트를 드랍한다. Chubby와 비슷하게 생겼지만 직접 공격을 하진 않는다. 보스방에서 C.H.A.D 보스를 쓰러뜨릴 경우 확정드랍."
97,1,The Book of Sin (죄악의 서),사용 시 랜덤한 픽업 아이템 하나를 드랍한다.Book Worm 변신 세트 아이템 중 하나이다.
98,0,The Relic(성유물),"패밀리어. 방 클리어 횟수가 3, 4, 5, 4, 4, 1, 4, 4, 5, 4, 5회 주기로 소울하트를 캐릭터 근처에 하나 드랍하며 공식은 floor(rooms / 1.11) & 3 = 2 이다.성유물은 대개 성자 또는 거룩한 사람의 유골로 구성되는데 자세한건 성유물문서를 참고하자."
99,0,Little Gish(리틀 기쉬),패밀리어. 아이작을 따라다니며 적들에게 둔화 상태이상 효과를 주는 데미지 3.5의 눈물을 쏜다. Gish 보스를 쓰러트릴 경우 확정드랍.
100,0,Little Steven(리틀 스티븐),패밀리어. 아이작을 따라다니며 데미지 3.5의 유도가 되는 눈물을 쏜다. Conjoined 변신 세트 아이템 중 하나이다. 애드워드 맥밀런이 2009년에 제작한 플래시 게임 Time Fcuk를 참고하였다. Steven 보스를 쓰러트릴 시 83.3%의 확률로 드랍할 수 있다.
101,0,The Halo(광륜),"체력이 한칸 증가하고 공격력 0.3, 공속 0.2, 사거리 0.25, 이속 0.3, 눈물 높이 0.5가 증가한다. Seraphim 변신 세트 아이템 중 하나이다."
102,1,Mom's Bottle of Pills (엄마의 약병),사용 시 랜덤한 알약 하나를 드랍한다.Yes Mother? 변신 세트 아이템 중 하나이다.
103,0,The Common Cold(감기),일정 확률로 중독 상태이상을 부여하는 초록색 눈물을 발사한다. 상태이상이 걸리면 캐릭터 공격력의 두배 대미지를 2번 준다. 럭 스텟이 12면 독성 눈물에 중독될 확률이 100%가 된다. 항상 독성 눈물만 나가는 아이템들과 달리 독성 눈물이 나와야 하고 거기에서 독성이 발동되어야만 하기에 하위호환의 느낌이 강하다.
104,0,The Parasite(기생 생물),현재 공격력이 1.0 이상일때 눈물공격을 하면 눈물이 어딘가에 맞을 때마다 양 옆으로 쪼개진다. 양옆으로 나온 눈물의 데미지는 발사한 눈물의 50%를 따라가기 때문에 분열된 눈물이 또 다시 뭔가에 맞으면 그 눈물도 분멸되면서 25%의 데미지를 준다. 관통형 눈물이 되면 맞을때 기존 눈물은 그대로 간채로 분열 눈물만 따로 나온다. 다만 오브젝트에선 분열눈물이 즉시 한번더 분열을 거친 후 분열 된 눈물은 사라진다. 공격력이 1.0 이하이거나 파열된 눈물의 공격력이 0.5 이하가 되면 눈물은 추가로 분열되지 않는다.
105,1,The D6 (6면 주사위),사용 시 방 안의 모든 액티브/패시브 아이템을 현재 방 배열의 아이템으로 바꾼다.상점이나 악마방에서 판매중인 아이템에도 해당된다.언락 시 Isaac이 갖고 시작한다.
106,0,Mr. Mega(미스터 메가),"폭탄을 5개 주고 캐릭터가 사용하는 폭탄의 크기, 데미지, 범위가 증가한다. 일반 폭탄의 피해량이 100인 반면, 메가 폭탄은 185의 데미지를 주고 폭탄이 터지면 화면이 살짝 흔들린다. 콘솔버전의 경우 진동도 커져서 진동 뽕이 좋다 아이템을 중복으로 획득해도 갯수 증가 말고는 효과가 중첩되지 않는다."
107,1,The Pinking Shears (핑킹 가위),"사용 시 그 방에서 몸과 머리가 분리된다.머리는 비행 효과를 가지며 조종할 수 있고 몸은 적에게 달려들어 초당 82.5의 피해를 입힌다.최강의 패밀리어몸의 이동속도는 캐릭터의 속도 스탯에 비례하고, 캐릭터가 비행 능력이 있으면 분리된 몸도 비행 능력이 있다.한 방에서 여러번 사용하면 처음에는 현재 캐릭터의 몸통이 분리되고 두 번째부터는 더 로스트와 비슷한 몸통이 생성된다."
108,0,The Wafer(밀빵),"적이나 지형지물로 받는 모든 데미지를 하트 반 개로 고정시킨다. 헌혈, 희생방도 포함. 다만 The Bible을 사탄에게 사용할 때나 Suicide King카드를 사용하여 즉사하는 경우에는 피격 판정이 아니므로 효과가 없다. 또 악마방 거래나 Health Down알약 사용에도 효과가 없다. 반칸 체력의 개념이 없는 키퍼 캐릭터도 역시 효과가 없다. Addicted! 알약은 이 아이템 앞에선 무용지물이 된다.Wafer는 제병을 뜻하나 단어의 사용 빈도를 고려한 모양인지 밀빵으로 번역되었다."
109,0,Money = Power(돈의 힘),현재 캐릭터가 소지지고 있는 코인1개당 공격력이 0.04씩 추가된다. 99개를 가지고 있을 때의 추가 공격력은 3.96이 된다. 반대로 코인을 소모하는 행동을 하면 공격력이 그만큼 줄어든다. 여담으로 STAT의 ITEM항목에서 이 항목으로 가면 where are you라는 메세지가 있다. 이것은 키퍼 캐릭터를 언락하기 위한 ARG였으며 자세한 내용은 리버스 문서의 애프터버스 ARG항목을 참고하자.
110,0,Mom's contacts(엄마의 렌즈),"일정 확률로 석화 상태이상 효과를 주는 눈물을 발사한다. 사거리가 0.25, 눈물 높이가 0.5 증가한다. 석화 상태이상 효과는 Luck이 20일때 약 50% 확률로 발동한다. Yes Mother? 변신 세트 아이템 중 하나이다. Scolex나 Carrion Queen같은 보스들도 석화되면 어디를 타격하든 데미지가 들어간다."
111,1,The Bean (콩),사용 시 독방귀를 뀌어 주위의 적들에게 6틱의 중독 상태이상 효과를 준다.
112,0,Guardian Angel(수호천사),캐릭터의 주위를 거의 2배의 속도로 돌며 발사체를 막고 닿는 적에게 틱당 7의 피해 또는 초당 105의 피해를 입힌다. 회전속도가 빠르다보니 발사체를 효과적으로 잘 막아주게 되나. 배리어를 컨트롤해서 적에게 대미지를 주기 어려워진다. 캐릭터 주변을 도는 패밀리어들도 이 패밀리어가 있으면 선회 속도가 2배가 된다. Seraphim 변신 세트 아이템 중 하나이다.
113,0,Demon Baby(악마 아기),패밀리어. 플레이어를 따라다니며 패밀리어가 인식하는 작은 범위안에 적이 있다면 그쪽 방향에 자동으로 1초당 3회의 눈물 공격을 한다. 캐릭터가 공격하지 않아도 자동으로 공격한다는 점에선 편리하지만 사거리가 짧은게 단점.
114,0,Mom's Knife(엄마의 식칼),"캐릭터가 식칼을 항상 소지하게 되며 공격이 부메랑 효과와 관통 효과를 겸비한 식칼 부메랑으로 바뀐다. 공격 버튼을 짧게 누르면 칼을 짧게 던지고 길게 누르면 칼을 길게 던진다. 한 번 던진 칼은 다시 돌아올 때까지 방향을 변경할 수 없고 대각선 공격이 가능하지만 조준이 매우 힘들어 다루기 까다롭다. 사거리가 길수록 칼이 날아갈 수 있는 최대 거리가 늘어나고 공격 속도가 높을수록 짧은 시간의 충전으로 더 멀리까지 나간다. 던지지 않더라도 칼에 닿는 적은 공격력의 2배의 피해를 입는다. 칼을 던지지 않고 있을때는 2배의 공격력을, 던져서 사거리 끝에 닿는 적들은 6배 공격력의 피해를 입힌다. 따라서 DPS가 높으려면 사거리는 짧고 공격속도는 빨라야 한다.이러한 공격적이고 극단적인 특성 덕에, 처음에는 다루기 어렵지만 익숙해지면 최고의 아이템이 된다.가만히 있어도 피해를 줄 수 있기에 석화, 경직류 아이템과 최고의 궁합을 자랑한다.Yes Mother? 변신 세트 아이템 중 하나이다."
115,0,Ouija Board(분신사바),눈물 공격이 장애물을 관통할 수 있게 된다. 장애물 관통이 적용되는 상태에서는 파괴할 수 있는 장애물을 부수는 속도가 느려지고 조준도 세밀해진다. 아이템 이미지와 이름으로 보아 위자 보드를 참고한듯 하다.
116,0,9 Volt(9볼트 건전지),"획득시 획득 모션이 끝난 직후에 가지고 있던 액티브 아이템의 충전을 풀로 채워주며 액티브 아이템을 쓴 직후에도 충전량이 1칸 남는다. 충전량이 1칸짜리 아이템의 경우 몹이 있는 방이나 클리어 했어도 버튼등 어떤 방식이든지 몹이 다시 소환되면 조금씩 충전이 되며(15초가 소요된다), 자동 충전기능이 있는 1칸짜리 액티브 아이템은 사용 직후 게이지가 절반 찬 상태에서 충전을 시작한다. 사실상 절반의 충전시간을 가지게 된다."
